Product_ID,Date,Market_Price,Quantity,Revenue ($),Visibility,Reviews(1-5),Number of Reviewers,Base_Price,Stock
2,5/31/2024,2083,42,87486,0.8314711005850914,4,405,1130.7449233226548,249
2,6/1/2024,1640,50,82000,0.8455535010969939,2,29,890.2648460149563,476
2,6/2/2024,1739,50,86950,0.7377842359136328,1,267,944.0064434268348,457
2,6/3/2024,1921,50,96050,0.8252510359451446,5,399,1042.804127557763,261
2,6/4/2024,2189,37,80993,0.6674418719417009,4,448,1188.286431662646,206
2,6/5/2024,1808,50,90400,0.8474787992888206,2,411,981.4627082896592,216
2,6/6/2024,1897,50,94850,0.8207316311151133,2,194,1029.7758615185196,441
2,6/7/2024,1885,50,94250,0.991312376310813,1,316,1023.2617284988979,424
2,6/8/2024,2183,37,80771,0.6581081858386932,3,357,1185.0293651528352,330
2,6/9/2024,2405,26,62530,0.949095034779194,1,307,1305.5408260158354,283
2,6/10/2024,2307,31,71517,0.5850070084317904,1,383,1252.3420730222588,379
2,6/11/2024,1598,50,79900,0.514888171800477,4,467,867.4653804462806,215
2,6/12/2024,2110,41,86510,0.57638180622962,5,289,1145.4017226168035,295
2,6/13/2024,1956,49,95844,0.9929585632737653,5,316,1061.803682198326,309
2,6/14/2024,1780,50,89000,0.7300448121411081,5,175,966.2630645772086,424
2,6/15/2024,2260,33,74580,0.6063864392906557,1,163,1226.828385362074,417
2,6/16/2024,1794,50,89700,0.732665230359451,4,309,973.8628864334339,169
2,6/17/2024,2109,41,86469,0.5100385638915128,4,134,1144.8588781985018,397
2,6/18/2024,2261,33,74613,0.6883039942830774,2,242,1227.3712297803756,291
2,6/19/2024,1795,50,89750,0.5644034401840323,2,141,974.4057308517357,205
2,6/20/2024,1886,50,94300,0.8235766575939732,3,259,1023.8045729171997,396
2,6/21/2024,1601,50,80050,0.9938492293045644,4,476,869.093913701186,212
2,6/22/2024,1886,50,94300,0.6433420514988597,5,239,1023.8045729171997,457
2,6/23/2024,2074,43,89182,0.9121360198949416,3,96,1125.8593235579388,454
2,6/24/2024,1787,50,89350,0.5612897133888722,4,123,970.0629755053213,164
2,6/25/2024,1623,50,81150,0.9007120704518976,1,77,881.0364909038257,369
2,6/26/2024,2234,35,78190,0.556992705959219,1,156,1212.714430486227,334
2,6/27/2024,2052,44,90288,0.603153576950664,4,29,1113.916746355299,489
2,6/28/2024,1822,50,91100,0.8190568775303051,2,499,989.0625301458844,53
2,6/29/2024,1881,50,94050,0.6597194883646939,3,63,1021.0903508256907,60
2,6/30/2024,2220,35,77700,0.6873133649838836,5,131,1205.1146086300018,172
2,7/1/2024,2309,31,71579,0.6864000565453996,3,165,1253.4277618588624,337
2,7/2/2024,1730,50,86500,0.769132866622505,3,136,939.1208436621185,216
2,7/3/2024,1992,47,93624,0.5252135532517178,5,478,1081.346081257191,172
2,7/4/2024,1703,50,85150,0.9291621559776229,3,415,924.4640443679699,364
2,7/5/2024,2427,25,60675,0.8594824483341504,2,428,1317.483403218475,152
2,7/6/2024,2133,40,85320,0.7263495764226505,1,232,1157.887144237745,403
2,7/7/2024,2290,32,73280,0.5137021975664582,5,276,1243.113717911128,446
2,7/8/2024,1766,50,88300,0.6413028557276614,2,342,958.6632427209835,254
2,7/9/2024,2418,25,60450,0.5279054510873351,1,132,1312.5978034537588,320
2,7/10/2024,1980,48,95040,0.8205932526719133,2,95,1074.8319482375691,150
2,7/11/2024,1685,50,84250,0.6087720195241529,4,20,914.6928448385374,140
2,7/12/2024,2104,41,86264,0.522567431796841,1,261,1142.1446561069927,383
2,7/13/2024,2093,42,87906,0.8993383245827569,4,91,1136.173367505673,396
2,7/14/2024,1661,50,83050,0.8073921687475105,2,329,901.6645787992942,247
2,7/15/2024,1724,50,86200,0.7668389090607174,4,124,935.8637771523078,233
3,1/1/2024,3609,21,75789,0.98535524706776,5,182,1959.1255056512057,382
3,1/2/2024,3820,19,72580,0.6161229252246256,2,110,2073.665677912886,238
3,1/3/2024,3288,24,78912,0.7357169906670761,2,397,1784.872447376327,157
3,1/4/2024,3134,26,81484,0.6750009474223341,1,427,1701.2744069578494,326
3,1/5/2024,3408,23,78384,0.8757367387717894,2,194,1850.0137775725434,290
3,1/6/2024,4122,15,61830,0.731985451683957,4,410,2237.6046922400305,66
3,1/7/2024,3247,25,81175,0.7346125693382247,1,138,1762.6158262259532,221
3,1/8/2024,4514,11,49654,0.6547901476627349,1,473,2450.399704214337,403
3,1/9/2024,3275,25,81875,0.6681582538307342,5,314,1777.8154699384036,477
3,1/10/2024,4437,12,53244,0.6074387869853624,3,485,2408.600684005098,209
3,1/11/2024,4865,10,48650,0.8545628281692412,5,296,2640.9380950382697,392
3,1/12/2024,3406,23,78338,0.6802210573522098,5,209,1848.9280887359398,468
3,1/13/2024,3273,25,81825,0.5000484842307549,5,50,1776.7297811018,275
3,1/14/2024,4561,10,45610,0.712819254234405,1,416,2475.913391874522,359
3,1/15/2024,3213,25,80325,0.8643143751341129,5,261,1744.159116003692,164
3,1/16/2024,3185,26,82810,0.9845841591392652,4,441,1728.9594722912414,450
3,1/17/2024,4269,14,59766,0.8481908459662945,4,65,2317.4028217303953,354
3,1/18/2024,4187,14,58618,0.7005433339246623,1,377,2272.8895794296477,202
3,1/19/2024,4446,12,53352,0.807700520824248,4,192,2413.4862837698147,490
3,1/20/2024,3230,25,80750,0.9422384523489384,1,313,1753.3874711148226,484
3,1/21/2024,3439,23,79097,0.5289644140013834,2,153,1866.8419545398992,473
3,1/22/2024,4189,14,58646,0.7828522136398977,3,157,2273.975268266251,124
3,1/23/2024,4142,15,62130,0.8651970495229793,5,360,2248.4615806060665,291
3,1/24/2024,4869,10,48690,0.5602897437815835,4,330,2643.109472711477,383
3,1/25/2024,4950,10,49500,0.8244720870051971,3,451,2687.0798705939233,487
3,1/26/2024,4633,10,46330,0.9307459703378278,3,246,2514.998189992252,436
3,1/27/2024,4989,10,49890,0.6529752681049455,1,443,2708.2508029076935,273
3,1/28/2024,4191,14,58674,0.8868182554206461,1,136,2275.060957102855,244
3,1/29/2024,3532,22,77704,0.7998008094225197,4,363,1917.326485441967,213
3,1/30/2024,3474,22,76428,0.5970052289126235,4,132,1885.8415091804623,152
3,1/31/2024,4309,13,56017,0.56316100236645,4,112,2339.1165984624677,498
3,2/1/2024,3457,23,79511,0.8834322703789916,2,106,1876.6131540693318,140
3,2/2/2024,4050,16,64800,0.6710154372445137,3,48,2198.5198941223007,161
3,2/3/2024,4265,14,59710,0.6215483173738359,2,90,2315.231444057188,129
3,2/4/2024,4470,11,49170,0.7584668108374203,5,492,2426.514549809058,250
3,2/5/2024,4207,14,58898,0.9345708591786994,1,108,2283.7464677956837,480
3,2/6/2024,4701,10,47010,0.9335590048451418,3,17,2551.911610436774,298
3,2/7/2024,4413,12,52956,0.9678740703028178,3,113,2395.572417965855,489
3,2/8/2024,3688,20,73760,0.5215631043898958,4,46,2002.010214697048,291
3,2/9/2024,3856,18,69408,0.8402061012852555,2,267,2093.208076971751,167
3,2/10/2024,3803,19,72257,0.9407399917896987,3,393,2064.4373228017553,69
3,2/11/2024,4290,13,55770,0.8237738833485537,1,169,2328.8025545147334,284
3,2/12/2024,3883,18,69894,0.594482068669551,2,403,2107.8648762658995,389
3,2/13/2024,4347,13,56511,0.7342234338292468,3,146,2359.744686357936,407
3,2/14/2024,4303,13,55939,0.5194892317256486,1,255,2335.8595319526567,377
3,2/15/2024,3384,23,77832,0.8102381900541987,5,312,1836.9855115333,208
3,2/16/2024,3292,24,79008,0.7196560520815775,5,293,1787.0438250495342,499
3,2/17/2024,3783,19,71877,0.8756936650703262,5,492,2053.5804344357193,296
3,2/18/2024,3271,25,81775,0.996895159342178,4,398,1775.6440922651964,479
3,2/19/2024,4116,15,61740,0.5317364578111812,1,325,2234.3476257302195,262
3,2/20/2024,4442,12,53304,0.7715968066870089,3,457,2411.3149060966075,51
3,2/21/2024,3801,19,72219,0.9271228515251835,1,166,2063.351633965152,294
3,2/22/2024,3133,26,81458,0.9596863995299096,1,23,1700.7315625395477,294
3,2/23/2024,3998,17,67966,0.9255324781325311,1,138,2170.2919843706068,276
3,2/24/2024,4105,15,61575,0.9900348507828243,4,45,2228.3763371288996,350
3,2/25/2024,4509,11,49599,0.876652659677803,1,125,2447.685482122828,357
3,2/26/2024,4400,12,52800,0.5190194321295892,5,457,2388.515440527932,392
3,2/27/2024,4200,14,58800,0.7321033622621527,5,291,2279.946556867571,401
3,2/28/2024,4955,10,49550,0.7371533155783732,3,398,2689.794092685432,432
3,2/29/2024,4474,11,49214,0.9991439694196254,3,425,2428.685927482265,98
3,3/1/2024,3202,25,80050,0.8129920595432418,2,463,1738.187827402372,450
3,3/2/2024,4619,10,46190,0.9025268085758799,3,100,2507.3983681360264,284
3,3/3/2024,4610,10,46100,0.8556954043189244,3,440,2502.5127683713104,473
3,3/4/2024,4107,15,61605,0.8083403698968366,3,350,2229.4620259655035,141
3,3/5/2024,4124,15,61860,0.7282467618236583,4,325,2238.690381076634,323
3,3/6/2024,4818,10,48180,0.7627012875536492,2,457,2615.424407378085,50
3,3/7/2024,4827,10,48270,0.649680060795764,4,203,2620.310007142801,303
3,3/8/2024,4935,10,49350,0.654012336268912,2,207,2678.937204319396,385
3,3/9/2024,4286,13,55718,0.7914890093590683,2,33,2326.631176841526,175
3,3/10/2024,3572,21,75012,0.5560422995859687,5,110,1939.040262174039,418
3,3/11/2024,3403,23,78269,0.6351661701622331,2,52,1847.2995554810343,114
3,3/12/2024,4309,13,56017,0.5296886326151504,5,302,2339.1165984624677,430
3,3/13/2024,4816,10,48160,0.7008245006192408,4,462,2614.3387185414813,229
3,3/14/2024,4974,10,49740,0.9698722736124601,3,159,2700.1081366331664,194
3,3/15/2024,4109,15,61635,0.9478589137484281,1,429,2230.547714802107,291
3,3/16/2024,4365,12,52380,0.6480864640501034,2,488,2369.5158858873683,82
3,3/17/2024,3215,25,80375,0.8492008829610815,2,493,1745.2448048402955,188
3,3/18/2024,4756,10,47560,0.730379975497123,1,18,2581.7680534433734,81
3,3/19/2024,4612,10,46120,0.8802057221163413,3,125,2503.5984572079137,271
3,3/20/2024,4304,13,55952,0.9709561890429783,3,194,2336.4023763709583,434
3,3/21/2024,4213,14,58982,0.8186893387802089,4,461,2287.0035343054947,273
3,3/22/2024,3856,18,69408,0.9582896311721985,2,233,2093.208076971751,122
3,3/23/2024,3712,20,74240,0.6404056976119613,5,470,2015.0384807362914,209
3,3/24/2024,4055,16,64880,0.8496742702687852,5,235,2201.2341162138096,142
3,3/25/2024,3897,18,70146,0.504724760817072,3,441,2115.464698122125,164
3,3/26/2024,4917,10,49170,0.8878443705810544,5,83,2669.1660047899636,472
3,3/27/2024,4245,14,59430,0.6854365574298806,5,137,2304.374555691152,309
3,3/28/2024,4567,10,45670,0.9658378931326438,2,353,2479.1704583843325,127
3,3/29/2024,4004,16,64064,0.6366264206822378,4,340,2173.549050880418,496
3,3/30/2024,4589,10,45890,0.5117549877969527,2,486,2491.1130355869723,141
3,3/31/2024,4074,16,65184,0.7677126119392984,5,169,2211.548160161544,414
3,4/1/2024,4049,16,64784,0.7444627646034587,2,315,2197.977049703999,227
3,4/2/2024,3292,24,79008,0.7827282559631084,1,330,1787.0438250495342,458
3,4/3/2024,4600,10,46000,0.7561334865009208,3,482,2497.084324188292,134
3,4/4/2024,4700,10,47000,0.6611845777713792,1,383,2551.3687660184723,87
3,4/5/2024,3163,26,82238,0.8362418991913113,3,172,1717.0168950886018,238
3,4/6/2024,4872,10,48720,0.526208832600479,5,113,2644.7380059663824,335
3,4/7/2024,3394,23,78062,0.5253077920537932,3,89,1842.4139557163182,281
3,4/8/2024,4166,15,62490,0.7455234739302292,2,380,2261.4898466453096,85
3,4/9/2024,4658,10,46580,0.5964989101527771,5,201,2528.5693004497966,424
3,4/10/2024,3698,20,73960,0.5927963739774795,1,430,2007.4386588800662,255
3,4/11/2024,3873,18,69714,0.835464501267345,4,135,2102.4364320828818,72
3,4/12/2024,3699,20,73980,0.7713734718144052,2,172,2007.981503298368,188
3,4/13/2024,4029,16,64464,0.5817269875073725,5,153,2187.1201613379626,74
3,4/14/2024,3237,25,80925,0.9860710314389818,4,394,1757.187382042935,86
3,4/15/2024,4775,10,47750,0.9616156756033376,3,429,2592.0820973911077,71
3,4/16/2024,4092,16,65472,0.5662047655736719,4,196,2221.3193596909764,52
3,4/17/2024,3986,17,67762,0.885286446931861,3,362,2163.777851350985,384
3,4/18/2024,4988,10,49880,0.7863390617860296,3,328,2707.7079584893913,373
3,4/19/2024,3123,26,81198,0.8598042589767411,5,194,1695.3031183565297,260
3,4/20/2024,3575,21,75075,0.5418828972167868,5,58,1940.6687954289443,440
3,4/21/2024,4895,10,48950,0.7564618849754374,4,79,2657.223427587324,477
3,4/22/2024,4470,11,49170,0.6814683786432842,5,161,2426.514549809058,61
3,4/23/2024,3147,26,81822,0.510235491771298,1,38,1708.3313843957728,345
3,4/24/2024,4170,15,62550,0.6918598471183826,1,84,2263.661224318517,391
3,4/25/2024,4542,11,49962,0.7261746747245124,5,476,2465.5993479267877,281
3,4/26/2024,3285,24,78840,0.590111216069507,4,239,1783.2439141214215,168
3,4/27/2024,3255,25,81375,0.68584598864576,2,134,1766.9585815723676,487
3,4/28/2024,3190,25,79750,0.7936513194351216,4,184,1731.6736943827505,338
3,4/29/2024,3487,22,76714,0.7692103832366608,4,375,1892.8984866183857,92
3,4/30/2024,3534,22,77748,0.7358180876684539,1,130,1918.4121742785705,490
3,5/1/2024,3310,24,79440,0.7392655769721179,4,20,1796.8150245789668,332
3,5/2/2024,4279,13,55627,0.9540224474375312,4,110,2322.8312659134135,76
3,5/3/2024,4911,10,49110,0.5010074895930245,4,160,2665.9089382801526,166
3,5/4/2024,4520,11,49720,0.7597330784173234,2,184,2453.656770724148,154
3,5/5/2024,4623,10,46230,0.6571724834386728,5,261,2509.5697458092336,312
3,5/6/2024,3622,21,76062,0.6374945872376481,2,212,1966.1824830891292,271
3,5/7/2024,3606,21,75726,0.7088157027844937,3,114,1957.4969723963004,444
3,5/8/2024,4835,10,48350,0.5154645358382512,1,185,2624.6527624892155,358
3,5/9/2024,3422,23,78706,0.655061631862248,3,337,1857.6135994287686,227
3,5/10/2024,3963,17,67371,0.8829110448349096,4,60,2151.2924297300438,323
3,5/11/2024,4887,10,48870,0.8807329406459021,3,494,2652.8806722409095,440
3,5/12/2024,3761,19,71459,0.8012748534136831,4,389,2041.6378572330798,237
3,5/13/2024,3200,25,80000,0.93951334772106,4,171,1737.1021385657684,442
3,5/14/2024,4518,11,49698,0.8607422453192772,1,118,2452.571081887544,430
3,5/15/2024,3739,19,71041,0.5411510428767075,1,351,2029.69528003044,283
3,5/16/2024,4997,10,49970,0.9756682407488069,3,80,2712.593558254108,212
3,5/17/2024,4903,10,49030,0.6110548728297471,2,434,2661.566182933738,75
3,5/18/2024,3352,24,80448,0.5000542740344804,2,207,1819.6144901476425,295
3,5/19/2024,3117,26,81042,0.717007652539164,5,486,1692.046051846719,259
3,5/20/2024,4278,13,55614,0.9104334427479317,3,220,2322.288421495112,233
3,5/21/2024,4646,10,46460,0.51147743743268,3,302,2522.055167430175,192
3,5/22/2024,3429,23,78867,0.5243469861212423,4,213,1861.4135103568813,118
3,5/23/2024,3952,17,67184,0.5848983179355518,1,378,2145.321141128724,249
3,5/24/2024,4453,12,53436,0.9164630493810384,1,141,2417.286194697927,113
3,5/25/2024,4094,15,61410,0.8459974454736756,3,79,2222.4050485275798,289
3,5/26/2024,3144,26,81744,0.985687017964368,1,315,1706.7028511408676,205
3,5/27/2024,3833,18,68994,0.5830400829472087,1,289,2080.7226553508094,446
3,5/28/2024,3410,23,78430,0.6346252505902734,4,139,1851.099466409147,273
3,5/29/2024,4108,15,61620,0.7862764053061476,1,294,2230.004870383805,70
3,5/30/2024,3421,23,78683,0.7318708798926687,3,371,1857.0707550104669,338
3,5/31/2024,3560,21,74760,0.8159346315084486,4,281,1932.5261291544173,217
3,6/1/2024,3894,18,70092,0.7867731016207242,2,278,2113.8361648672194,345
3,6/2/2024,3190,25,79750,0.8746818310567066,1,436,1731.6736943827505,391
3,6/3/2024,3884,18,69912,0.9687871464923754,5,226,2108.4077206842016,321
3,6/4/2024,4911,10,49110,0.5751314856315595,2,281,2665.9089382801526,216
3,6/5/2024,3901,18,70218,0.8579669200853468,1,90,2117.636075795332,241
3,6/6/2024,4907,10,49070,0.5141043586297278,3,149,2663.7375606069454,155
3,6/7/2024,4945,10,49450,0.8423300810281429,2,240,2684.365648502414,88
3,6/8/2024,3441,23,79143,0.604369184925062,2,452,1867.9276433765028,239
3,6/9/2024,3488,22,76736,0.5721909562001009,2,264,1893.4413310366876,336
3,6/10/2024,3959,17,67303,0.7491113032471989,2,493,2149.1210520568366,369
3,6/11/2024,3994,17,67898,0.8799171751584542,3,275,2168.1206066973996,497
3,6/12/2024,4054,16,64864,0.8086155028810291,3,123,2200.691271795508,139
3,6/13/2024,3767,19,71573,0.5431656608328426,1,477,2044.8949237428906,231
3,6/14/2024,4304,13,55952,0.9498652698701562,4,464,2336.4023763709583,86
3,6/15/2024,3970,17,67490,0.7029689786680642,4,217,2155.0923406581564,431
3,6/16/2024,3693,20,73860,0.8652876916082824,1,188,2004.724436788557,235
3,6/17/2024,3424,23,78752,0.5800777103591348,5,357,1858.6992882653722,94
3,6/18/2024,4824,10,48240,0.5425132454573783,4,394,2618.681473887896,220
3,6/19/2024,4420,12,53040,0.9837197305773477,1,111,2399.3723288939677,433
3,6/20/2024,4013,16,64208,0.5417961167451641,2,492,2178.434650645134,80
3,6/21/2024,3256,25,81400,0.9500015451983879,3,318,1767.5014259906693,472
3,6/22/2024,3845,18,69210,0.9070140636986905,5,34,2087.236788370431,410
3,6/23/2024,3972,17,67524,0.5095501941246808,5,444,2156.1780294947603,432
3,6/24/2024,4164,15,62460,0.7639036421032891,1,310,2260.4041578087063,372
3,6/25/2024,4527,11,49797,0.9652741478111873,5,101,2457.4566816522606,87
3,6/26/2024,4224,14,59136,0.9921423242213685,5,201,2292.9748229068146,152
3,6/27/2024,3743,19,71117,0.8293105206490855,2,360,2031.8666577036472,423
3,6/28/2024,4830,10,48300,0.6836345251601132,1,323,2621.9385403977067,238
3,6/29/2024,4053,16,64848,0.8552960882536655,2,42,2200.148427377206,388
3,6/30/2024,3244,25,81100,0.7273936905228402,2,18,1760.9872929710477,301
3,7/1/2024,4811,10,48110,0.9174458591884762,1,48,2611.6244964499724,70
3,7/2/2024,3801,19,72219,0.787915821592732,5,285,2063.351633965152,469
3,7/3/2024,4866,10,48660,0.5924962915077419,4,366,2641.480939456572,228
3,7/4/2024,4454,12,53448,0.5171840970511372,5,232,2417.829039116229,485
3,7/5/2024,4353,13,56589,0.5206912221619644,5,318,2363.0017528677467,236
3,7/6/2024,4514,11,49654,0.9179347186663716,4,44,2450.399704214337,99
3,7/7/2024,3285,24,78840,0.8627719751590175,4,487,1783.2439141214215,357
3,7/8/2024,4136,15,62040,0.8928088778088215,1,404,2245.2045140962555,163
3,7/9/2024,4794,10,47940,0.6651511479883317,2,493,2602.396141338842,120
3,7/10/2024,4578,10,45780,0.860996654412848,5,27,2485.1417469856524,428
3,7/11/2024,4215,14,59010,0.9579437276231417,2,452,2288.089223142098,486
3,7/12/2024,4651,10,46510,0.9989087051091177,1,111,2524.769389521684,136
3,7/13/2024,4282,13,55666,0.6122313883888446,3,351,2324.459799168319,60
3,7/14/2024,3487,22,76714,0.893833368079639,4,430,1892.8984866183857,473
3,7/15/2024,3415,23,78545,0.6926871309913967,4,59,1853.813688500656,310
4,1/1/2024,686,32,21952,0.6879377414389206,5,226,372.3912709550366,167
4,1/2/2024,1418,11,15598,0.638425128526899,5,321,769.7533851519561,237
4,1/3/2024,1292,15,19380,0.8132653929542499,5,447,701.354988445929,243
4,1/4/2024,1274,15,19110,0.9923516125197644,1,475,691.5837889164966,54
4,1/5/2024,1045,22,22990,0.6244351032632813,4,22,567.2724171253838,87
4,1/6/2024,660,33,21780,0.6873415726898902,3,221,358.27731607918975,66
4,1/7/2024,985,24,23640,0.6558874820977066,4,252,534.7017520272756,477
4,1/8/2024,760,30,22800,0.8325126434594035,3,431,412.56175790937,248
4,1/9/2024,1168,18,21024,0.5439360899182106,1,362,634.0422805765055,293
4,1/10/2024,1030,22,22660,0.9310773512554167,4,119,559.1297508508567,178
4,1/11/2024,1093,21,22953,0.9978317669279191,1,209,593.3289492038703,463
4,1/12/2024,962,24,23088,0.561822423943344,5,85,522.2163304063341,131
4,1/13/2024,1020,23,23460,0.5662234078042793,5,326,553.7013066678387,186
4,1/14/2024,718,31,22258,0.8243181390536839,2,466,389.7622923406943,471
4,1/15/2024,568,35,19880,0.7592405934823233,4,206,308.3356295954239,329
4,1/16/2024,955,24,22920,0.5086866129112599,2,458,518.4164194782215,278
4,1/17/2024,1219,17,20723,0.9951383190773546,2,12,661.7273459098974,332
4,1/18/2024,1390,12,16680,0.8743954511927954,1,236,754.5537414395056,115
4,1/19/2024,1467,10,14670,0.9926768269369202,5,379,796.3527616487445,243
4,1/20/2024,1210,17,20570,0.5879107583256178,1,124,656.8417461451812,417
4,1/21/2024,1135,19,21565,0.5446783698883882,2,111,616.128414772546,467
4,1/22/2024,790,29,22910,0.6966012830016046,1,51,428.8470904584241,484
4,1/23/2024,1346,13,17498,0.5771602829153929,3,342,730.6685870342263,399
4,1/24/2024,1183,18,21294,0.9386037264473275,5,273,642.1849468510325,100
4,1/25/2024,1259,16,20144,0.9948369668734824,1,477,683.4411226419695,164
4,1/26/2024,1072,21,22512,0.6696555817204957,5,341,581.9292164195324,173
4,1/27/2024,1431,11,15741,0.9322704827402319,3,414,776.8103625898796,280
4,1/28/2024,1080,21,22680,0.7386203801705542,2,312,586.2719717659469,376
4,1/29/2024,1174,18,21132,0.9530724775608167,3,131,637.2993470863163,201
4,1/30/2024,929,25,23225,0.7591233610777028,5,208,504.30246460237464,481
4,1/31/2024,1162,19,22078,0.860307722120109,2,396,630.7852140666946,235
4,2/1/2024,1331,14,18634,0.7984298483056225,5,315,722.5259207596993,275
4,2/2/2024,840,28,23520,0.9187336149259537,1,107,455.9893113735142,384
4,2/3/2024,1232,17,20944,0.9074640036833731,5,90,668.7843233478209,179
4,2/4/2024,584,35,20440,0.5574729836469041,1,153,317.02114028825275,207
4,2/5/2024,1151,19,21869,0.9608971177503263,4,303,624.8139254653748,418
4,2/6/2024,1422,11,15642,0.8642459559027098,2,380,771.9247628251634,427
4,2/7/2024,776,29,22504,0.8590267430322178,4,486,421.24726860219886,465
4,2/8/2024,971,24,23304,0.6022540199961428,1,127,527.1019301710504,496
4,2/9/2024,1418,11,15598,0.7317711720094684,4,309,769.7533851519561,56
4,2/10/2024,1079,21,22659,0.6903731866497589,2,18,585.7291273476451,393
4,2/11/2024,611,34,20774,0.505341403506306,3,177,331.6779395824014,273
4,2/12/2024,929,25,23225,0.5568401257300672,2,74,504.30246460237464,411
4,2/13/2024,1217,17,20689,0.5094143750232303,1,477,660.6416570732938,295
4,2/14/2024,1168,18,21024,0.8653109039813136,2,80,634.0422805765055,368
4,2/15/2024,694,32,22208,0.8863356020528743,2,167,376.734026301451,367
4,2/16/2024,811,28,22708,0.92504454931318,1,59,440.24682324276193,106
4,2/17/2024,1361,13,17693,0.8770498752901835,1,88,738.8112533087534,162
4,2/18/2024,1463,10,14630,0.8936736132723946,1,123,794.1813839755373,428
4,2/19/2024,794,29,23026,0.7263386483784087,3,109,431.01846813163127,413
4,2/20/2024,614,34,20876,0.8549844919598895,4,45,333.30647283730684,414
4,2/21/2024,807,29,23403,0.9284840973897792,4,38,438.07544556955474,488
4,2/22/2024,882,26,22932,0.923857592258656,5,233,478.78877694218994,470
4,2/23/2024,1109,20,22180,0.9928569873357765,1,289,602.0144598966991,73
4,2/24/2024,1178,18,21204,0.9486750391339053,1,84,639.4707247595235,234
4,2/25/2024,1093,21,22953,0.6192247530825146,2,113,593.3289492038703,484
4,2/26/2024,577,35,20195,0.57298581522604,3,11,313.2212293601401,401
4,2/27/2024,1092,21,22932,0.8661055787622698,5,292,592.7861047855685,191
4,2/28/2024,915,26,23790,0.910735398896798,2,393,496.7026427461494,394
4,2/29/2024,1179,18,21222,0.9568319099191436,3,317,640.0135691778253,487
4,3/1/2024,1310,14,18340,0.801180689736186,4,118,711.1261879753614,125
4,3/2/2024,1024,22,22528,0.8933599155664108,1,202,555.8726843410459,131
4,3/3/2024,846,28,23688,0.6198261607163732,1,456,459.246377883325,75
4,3/4/2024,653,33,21549,0.7624793464193695,2,83,354.4774051510771,370
4,3/5/2024,1355,13,17615,0.5299488779148906,3,189,735.5541867989426,174
4,3/6/2024,879,27,23733,0.6591633633747289,5,22,477.1602436872845,208
4,3/7/2024,1008,23,23184,0.8749406824925129,2,68,547.187173648217,296
4,3/8/2024,758,30,22740,0.6458648852836679,5,429,411.4760690727664,229
4,3/9/2024,1399,12,16788,0.8257489834554914,5,432,759.4393412042219,430
4,3/10/2024,901,26,23426,0.6144231481222192,2,192,489.10282088992415,440
4,3/11/2024,1364,13,17732,0.7865160747976732,2,374,740.4397865636588,225
4,3/12/2024,615,34,20910,0.5718483416737792,5,91,333.84931725560864,385
4,3/13/2024,592,35,20720,0.9171047962745094,3,20,321.3638956346672,371
4,3/14/2024,649,33,21417,0.9125263384937237,3,420,352.3060274778699,390
4,3/15/2024,1487,10,14870,0.7866958865059432,3,228,807.2096500147806,500
4,3/16/2024,1466,10,14660,0.9199514211168796,2,183,795.8099172304427,242
4,3/17/2024,1224,17,20808,0.6872322255386425,2,230,664.4415680014064,93
4,3/18/2024,599,34,20366,0.5505898466282622,4,137,325.16380656277977,281
4,3/19/2024,617,34,20978,0.8497433719495091,3,366,334.93500609221223,475
4,3/20/2024,566,35,19810,0.7196286785501315,1,257,307.2499407588203,443
4,3/21/2024,1316,14,18424,0.7907786062683457,4,289,714.3832544851723,330
4,3/22/2024,826,28,23128,0.589424395228588,3,373,448.38948951728895,423
4,3/23/2024,557,36,20052,0.6765060560831158,5,286,302.36434099410405,175
4,3/24/2024,853,27,23031,0.7204125794011986,5,457,463.04628881143765,275
4,3/25/2024,868,27,23436,0.9875495033715058,5,453,471.18895508596466,63
4,3/26/2024,838,28,23464,0.9036147916577169,1,49,454.90362253691063,457
4,3/27/2024,561,36,20196,0.7140028746601856,3,337,304.5357186673113,337
4,3/28/2024,1196,18,21528,0.8656666304259524,1,56,649.2419242889559,463
4,3/29/2024,988,24,23712,0.5372880348834255,3,75,536.330285282181,407
4,3/30/2024,823,28,23044,0.8460252612481252,1,500,446.76095626238356,67
4,3/31/2024,1208,17,20536,0.9338396039937833,3,280,655.7560573085776,228
4,4/1/2024,1292,15,19380,0.8383249133983552,4,416,701.354988445929,320
4,4/2/2024,825,28,23100,0.9852288442209625,4,209,447.84664509898715,241
4,4/3/2024,1437,11,15807,0.966600016487396,2,479,780.0674290996903,500
4,4/4/2024,784,29,22736,0.6212235474618157,1,36,425.5900239486133,485
4,4/5/2024,934,25,23350,0.7327257123940834,5,168,507.0166866938837,250
4,4/6/2024,1323,14,18522,0.5444413421451931,4,131,718.1831654132849,293
4,4/7/2024,962,24,23088,0.8245975990618358,5,266,522.2163304063341,389
4,4/8/2024,711,31,22041,0.5057971463302953,4,360,385.9623814125817,482
4,4/9/2024,672,32,21504,0.7853007129540848,4,302,364.79144909881137,229
4,4/10/2024,868,27,23436,0.7756577400185367,5,172,471.18895508596466,485
4,4/11/2024,624,34,21216,0.5369394481677845,4,434,338.7349170203248,375
4,4/12/2024,1404,12,16848,0.6012910382437128,1,73,762.1535632957309,276
4,4/13/2024,1184,18,21312,0.774955134251347,3,438,642.7277912693344,469
