Order Date,Product_Id,List_Price,Quantity,Visibility,Cart Count,Cumulative Sales,7-Day Moving Avg,Sales Last 7 Days,Trend,Sort Rank,Interaction Score,Stars,Reviews Count
5/2/2023,P024,298,12,3576,2.4,1219,10.28571429,69,2.142857143,48,7.056315402,3.518731642,139
5/3/2023,P024,298,16,4768,3.2,1235,12.42857143,72,5.714285714,48,73.1716154,3.655777437,490
5/4/2023,P024,298,2,596,0.4,1237,11,87,-10.42857143,48,180.499858,3.53037448,966
5/5/2023,P024,298,8,2384,1.6,1245,10.42857143,77,-3,48,86.14260932,4.649672554,323
5/6/2023,P024,298,1,298,0.2,1246,8.571428571,73,-9.428571429,48,272.6944612,4.913098709,506
5/7/2023,P024,298,18,5364,3.6,1264,10.71428571,60,9.428571429,48,153.7039703,3.705906663,702
5/8/2023,P024,298,6,1788,1.2,1270,9,75,-4.714285714,48,250.3790349,4.559767171,342
5/9/2023,P024,298,13,3874,2.6,1283,9.142857143,63,4,48,6.626483441,3.575668681,166
5/10/2023,P024,298,8,2384,1.6,1291,8,64,-1.142857143,48,56.43370687,3.489594124,514
5/11/2023,P024,298,6,1788,1.2,1297,8.571428571,56,-2,48,125.4916982,4.232403717,61
5/12/2023,P024,298,16,4768,3.2,1313,9.714285714,60,7.428571429,48,180.0149584,4.907332114,383
5/13/2023,P024,298,15,4470,3,1328,11.71428571,68,5.285714286,48,17.81896381,3.775870151,875
5/14/2023,P024,298,3,894,0.6,1331,9.571428571,82,-8.714285714,48,46.3088506,4.487987801,741
5/15/2023,P024,298,18,5364,3.6,1349,11.28571429,67,8.428571429,48,139.3924221,3.728455762,207
5/16/2023,P024,298,2,596,0.4,1351,9.714285714,79,-9.285714286,48,96.70481094,3.117195272,507
5/17/2023,P024,298,18,5364,3.6,1369,11.14285714,68,8.285714286,48,124.2060154,4.543636424,303
5/18/2023,P024,298,11,3278,2.2,1380,11.85714286,78,-0.142857143,48,89.05093987,3.253512391,50
5/19/2023,P024,298,12,3576,2.4,1392,11.28571429,83,0.142857143,48,190.8454188,3.6306098,364
5/20/2023,P024,298,16,4768,3.2,1408,11.42857143,79,4.714285714,48,292.7011789,4.251780431,702
5/21/2023,P024,298,16,4768,3.2,1424,13.28571429,80,4.571428571,48,224.3586734,3.677194709,63
5/22/2023,P024,298,15,4470,3,1439,12.85714286,93,1.714285714,48,271.7565495,4.833535005,86
5/23/2023,P024,298,7,2086,1.4,1446,13.57142857,90,-5.857142857,48,232.1043069,4.644289759,368
5/24/2023,P024,298,18,5364,3.6,1464,13.57142857,95,4.428571429,48,175.152489,4.486722501,691
5/25/2023,P024,298,13,3874,2.6,1477,13.85714286,95,-0.571428571,48,259.4414473,4.869792897,556
5/26/2023,P024,298,1,298,0.2,1478,12.28571429,97,-12.85714286,48,180.411953,4.766536694,577
5/27/2023,P024,298,16,4768,3.2,1494,12.28571429,86,3.714285714,48,298.1356679,3.229766182,657
5/28/2023,P024,298,17,5066,3.4,1511,12.42857143,86,4.714285714,48,67.81906222,3.381698666,341
5/29/2023,P024,298,9,2682,1.8,1520,11.57142857,87,-3.428571429,48,30.48313816,3.109963751,803
5/30/2023,P024,298,14,4172,2.8,1534,12.57142857,81,2.428571429,48,73.70263513,4.257209852,404
5/31/2023,P024,298,2,596,0.4,1536,10.28571429,88,-10.57142857,48,8.524339499,3.97707124,974
6/1/2023,P024,298,6,1788,1.2,1542,9.285714286,72,-4.285714286,48,197.2844806,3.849370317,621
6/2/2023,P024,298,8,2384,1.6,1550,10.28571429,65,-1.285714286,48,1.424578611,3.557125427,457
6/3/2023,P024,298,19,5662,3.8,1569,10.71428571,72,8.714285714,48,64.32226123,4.323082501,919
6/4/2023,P024,298,8,2384,1.6,1577,9.428571429,75,-2.714285714,48,121.6499613,4.755338536,154
6/5/2023,P024,298,8,2384,1.6,1585,9.285714286,66,-1.428571429,48,13.6800873,4.447044713,798
6/6/2023,P024,298,11,3278,2.2,1596,8.857142857,65,1.714285714,48,3.676482734,4.454347452,441
6/7/2023,P024,298,6,1788,1.2,1602,9.428571429,62,-2.857142857,48,64.25740272,4.883072492,961
6/8/2023,P024,298,13,3874,2.6,1615,10.42857143,66,3.571428571,48,58.87140034,3.717248211,730
6/9/2023,P024,298,17,5066,3.4,1632,11.71428571,73,6.571428571,48,52.63029072,4.260187699,606
6/10/2023,P024,298,19,5662,3.8,1651,11.71428571,82,7.285714286,48,29.94165236,4.462503315,944
6/11/2023,P024,298,0,0,0,1651,10.57142857,82,-11.71428571,48,134.1116238,3.769758922,916
6/12/2023,P024,298,4,1192,0.8,1655,10,74,-6.571428571,48,131.597462,4.895702577,246
6/13/2023,P024,298,19,5662,3.8,1674,11.14285714,70,9,48,70.27977329,3.117257401,991
6/14/2023,P024,298,8,2384,1.6,1682,11.42857143,78,-3.142857143,48,95.59657953,4.150534589,205
6/15/2023,P024,298,10,2980,2,1692,11,80,-1.428571429,48,113.9759912,4.103553877,704
6/16/2023,P024,298,1,298,0.2,1693,8.714285714,77,-10,48,123.2105881,3.180206559,493
6/17/2023,P024,298,12,3576,2.4,1705,7.714285714,61,3.285714286,48,162.329866,4.222326726,475
6/18/2023,P024,298,17,5066,3.4,1722,10.14285714,54,9.285714286,48,158.1707213,3.010134229,224
6/19/2023,P024,298,13,3874,2.6,1735,11.42857143,71,2.857142857,48,171.3052786,4.673434731,609
6/20/2023,P024,298,13,3874,2.6,1748,10.57142857,80,1.571428571,48,129.6348909,4.880975474,963
6/21/2023,P024,298,9,2682,1.8,1757,10.71428571,74,-1.571428571,48,47.75199502,3.995980256,384
6/22/2023,P024,298,16,4768,3.2,1773,11.57142857,75,5.285714286,48,79.29027454,4.339670459,875
6/23/2023,P024,298,2,596,0.4,1775,11.71428571,81,-9.571428571,48,250.8058161,3.953935782,885
6/24/2023,P024,298,18,5364,3.6,1793,12.57142857,82,6.285714286,48,234.1681565,3.988570623,458
6/25/2023,P024,298,2,596,0.4,1795,10.42857143,88,-10.57142857,48,302.0429512,4.560121846,51
6/26/2023,P024,298,5,1490,1,1800,9.285714286,73,-5.428571429,48,129.9399433,4.999742877,759
6/27/2023,P024,298,5,1490,1,1805,8.142857143,65,-4.285714286,48,339.9353748,4.131779512,67
6/28/2023,P024,298,12,3576,2.4,1817,8.571428571,57,3.857142857,48,139.9336267,3.615726582,867
6/29/2023,P024,298,11,3278,2.2,1828,7.857142857,60,2.428571429,48,29.68320242,3.093282902,888
6/30/2023,P024,298,12,3576,2.4,1840,9.285714286,55,4.142857143,48,178.7065228,4.510776155,699
7/1/2023,P024,298,2,596,0.4,1842,7,65,-7.285714286,48,128.293778,3.008550404,217
7/2/2023,P024,298,15,4470,3,1857,8.857142857,49,8,48,272.3489414,4.798999767,911
7/3/2023,P024,298,17,5066,3.4,1874,10.57142857,62,8.142857143,48,223.7416066,3.895001395,247
7/4/2023,P024,298,3,894,0.6,1877,10.28571429,74,-7.571428571,48,73.98765552,4.012925169,41
7/5/2023,P024,298,18,5364,3.6,1895,11.14285714,72,7.714285714,48,64.67072982,4.288758093,391
7/6/2023,P024,298,1,298,0.2,1896,9.714285714,78,-10.14285714,48,351.6040516,3.376418753,614
7/7/2023,P024,298,1,298,0.2,1897,8.142857143,68,-8.714285714,48,69.10014874,4.034503651,611
7/8/2023,P024,298,17,5066,3.4,1914,10.28571429,57,8.857142857,48,167.4672241,4.273258237,468
7/9/2023,P024,298,7,2086,1.4,1921,9.142857143,72,-3.285714286,48,284.2935597,3.340591169,310
7/10/2023,P024,298,13,3874,2.6,1934,8.571428571,64,3.857142857,48,157.0414234,3.774028532,938
7/11/2023,P024,298,2,596,0.4,1936,8.428571429,60,-6.571428571,48,178.0150981,4.370322401,356
7/12/2023,P024,298,2,596,0.4,1938,6.142857143,59,-6.428571429,48,209.140932,4.288046433,508
7/13/2023,P024,298,19,5662,3.8,1957,8.714285714,43,12.85714286,48,37.96847409,3.561895652,980
7/14/2023,P024,298,11,3278,2.2,1968,10.14285714,61,2.285714286,48,4.800801106,3.74821027,133
7/15/2023,P024,298,3,894,0.6,1971,8.142857143,71,-7.142857143,48,122.6870766,4.930887974,272
7/16/2023,P024,298,16,4768,3.2,1987,9.428571429,57,7.857142857,48,62.98530467,4.845354639,185
7/17/2023,P024,298,4,1192,0.8,1991,8.142857143,66,-5.428571429,48,115.2845488,4.605696846,782
7/18/2023,P024,298,19,5662,3.8,2010,10.57142857,57,10.85714286,48,342.3708056,3.773115747,115
7/19/2023,P024,298,1,298,0.2,2011,10.42857143,74,-9.571428571,48,61.73809103,4.717290934,627
1/1/2023,P025,377,3,1131,0.6,3,3,,,31,264.7695426,3.14789738,356
1/2/2023,P025,377,4,1508,0.8,7,3.5,3,3.571428571,31,137.5413704,3.756061534,544
1/3/2023,P025,377,13,4901,2.6,20,6.666666667,7,12,31,25.16141008,3.018444547,545
1/4/2023,P025,377,10,3770,2,30,7.5,20,7.142857143,31,7.927745714,4.170940058,245
1/5/2023,P025,377,9,3393,1.8,39,7.8,30,4.714285714,31,252.1990284,3.409383349,285
1/6/2023,P025,377,2,754,0.4,41,6.833333333,39,-3.571428571,31,127.2640582,4.863063603,724
1/7/2023,P025,377,15,5655,3,56,8,41,9.142857143,31,28.24657591,4.292140519,982
1/8/2023,P025,377,19,7163,3.8,75,10.28571429,56,11,31,160.6148853,3.726502894,902
1/9/2023,P025,377,9,3393,1.8,84,11,72,-1.285714286,31,77.78621049,3.360467304,425
1/10/2023,P025,377,11,4147,2.2,95,10.71428571,77,0,31,15.10127568,4.963007379,981
1/11/2023,P025,377,12,4524,2.4,107,11,75,1.285714286,31,107.621188,3.015321734,526
1/12/2023,P025,377,17,6409,3.4,124,12.14285714,77,6,31,255.9671299,4.133975665,474
1/13/2023,P025,377,2,754,0.4,126,12.14285714,85,-10.14285714,31,39.7135655,3.120691011,447
1/14/2023,P025,377,14,5278,2.8,140,12,85,1.857142857,31,330.7016591,3.097051903,13
1/15/2023,P025,377,10,3770,2,150,10.71428571,84,-2,31,18.37124566,4.31619777,752
1/16/2023,P025,377,6,2262,1.2,156,10.28571429,75,-4.714285714,31,30.47981321,3.680341901,356
1/17/2023,P025,377,15,5655,3,171,10.85714286,72,4.714285714,31,27.16688111,3.785889878,723
1/18/2023,P025,377,11,4147,2.2,182,10.71428571,76,0.142857143,31,33.03404549,4.705612222,764
1/19/2023,P025,377,18,6786,3.6,200,10.85714286,75,7.285714286,31,167.5518853,4.839226986,509
1/20/2023,P025,377,5,1885,1,205,11.28571429,76,-5.857142857,31,311.5201895,3.470988791,394
1/21/2023,P025,377,12,4524,2.4,217,11,79,0.714285714,31,62.4273339,3.275902021,243
1/22/2023,P025,377,15,5655,3,232,11.71428571,77,4,31,172.0440457,3.609175975,465
1/23/2023,P025,377,11,4147,2.2,243,12.42857143,82,-0.714285714,31,385.3163388,3.815294309,923
1/24/2023,P025,377,11,4147,2.2,254,11.85714286,87,-1.428571429,31,203.294885,4.006436101,735
1/25/2023,P025,377,19,7163,3.8,273,13,83,7.142857143,31,63.52176915,3.057823647,405
1/26/2023,P025,377,6,2262,1.2,279,11.28571429,91,-7,31,318.4271716,4.505975386,436
1/27/2023,P025,377,7,2639,1.4,286,11.57142857,79,-4.285714286,31,133.4690545,3.719815855,859
1/28/2023,P025,377,9,3393,1.8,295,11.14285714,81,-2.571428571,31,96.33117759,4.685530872,860
1/29/2023,P025,377,13,4901,2.6,308,10.85714286,78,1.857142857,31,124.5232596,4.959441287,315
1/30/2023,P025,377,4,1508,0.8,312,9.857142857,76,-6.857142857,31,311.9662168,3.890558234,788
1/31/2023,P025,377,13,4901,2.6,325,10.14285714,69,3.142857143,31,6.555624541,4.276096402,742
2/1/2023,P025,377,17,6409,3.4,342,9.857142857,71,6.857142857,31,150.7348732,4.033537814,405
2/2/2023,P025,377,4,1508,0.8,346,9.571428571,69,-5.857142857,31,30.09720688,3.766721038,57
2/3/2023,P025,377,17,6409,3.4,363,11,67,7.428571429,31,281.307961,4.365442355,855
2/4/2023,P025,377,17,6409,3.4,380,12.14285714,77,6,31,73.899939,4.098690468,685
2/5/2023,P025,377,14,5278,2.8,394,12.28571429,85,1.857142857,31,184.6871531,4.431139271,920
2/6/2023,P025,377,16,6032,3.2,410,14,86,3.714285714,31,184.4959899,3.532299894,249
2/7/2023,P025,377,14,5278,2.8,424,14.14285714,98,0,31,99.09251578,4.349188471,82
2/8/2023,P025,377,10,3770,2,434,13.14285714,99,-4.142857143,31,199.3314474,3.608169657,913
2/9/2023,P025,377,18,6786,3.6,452,15.14285714,92,4.857142857,31,71.80811801,3.767030189,818
2/10/2023,P025,377,16,6032,3.2,468,15,106,0.857142857,31,191.7474634,4.584823994,256
2/11/2023,P025,377,13,4901,2.6,481,14.42857143,105,-2,31,175.746953,3.368975754,185
2/12/2023,P025,377,4,1508,0.8,485,13,101,-10.42857143,31,185.3383804,3.889161806,263
2/13/2023,P025,377,7,2639,1.4,492,11.71428571,91,-6,31,123.2364452,3.543561002,351
2/14/2023,P025,377,13,4901,2.6,505,11.57142857,82,1.285714286,31,359.6239449,4.555784952,747
2/15/2023,P025,377,14,5278,2.8,519,12.14285714,81,2.428571429,31,63.74424265,4.35408137,782
2/16/2023,P025,377,18,6786,3.6,537,12.14285714,85,5.857142857,31,121.7332325,3.54273803,415
2/17/2023,P025,377,4,1508,0.8,541,10.42857143,85,-8.142857143,31,152.4426016,3.275756438,214
2/18/2023,P025,377,1,377,0.2,542,8.714285714,73,-9.428571429,31,114.2983807,3.673966245,205
2/19/2023,P025,377,14,5278,2.8,556,10.14285714,61,5.285714286,31,117.2668833,4.524401546,590
2/20/2023,P025,377,11,4147,2.2,567,10.71428571,71,0.857142857,31,217.4436702,4.900768589,999
2/21/2023,P025,377,5,1885,1,572,9.571428571,75,-5.714285714,31,115.5263648,3.899065692,739
2/22/2023,P025,377,2,754,0.4,574,7.857142857,67,-7.571428571,31,62.24681299,3.663983127,319
2/23/2023,P025,377,15,5655,3,589,7.428571429,55,7.142857143,31,216.4844481,3.412329689,595
2/24/2023,P025,377,9,3393,1.8,598,8.142857143,52,1.571428571,31,391.4672316,3.59170233,750
2/25/2023,P025,377,1,377,0.2,599,8.142857143,57,-7.142857143,31,12.04909542,4.908433634,213
2/26/2023,P025,377,15,5655,3,614,8.285714286,57,6.857142857,31,141.932388,4.747378727,301
2/27/2023,P025,377,5,1885,1,619,7.428571429,58,-3.285714286,31,25.98504799,3.963781772,184
2/28/2023,P025,377,19,7163,3.8,638,9.428571429,52,11.57142857,31,71.56605221,4.473115965,821
3/1/2023,P025,377,18,6786,3.6,656,11.71428571,66,8.571428571,31,165.6832436,4.074148432,656
3/2/2023,P025,377,8,3016,1.6,664,10.71428571,82,-3.714285714,31,72.06257835,3.127661984,486
3/3/2023,P025,377,12,4524,2.4,676,11.14285714,75,1.285714286,31,395.1334257,3.639338942,787
3/4/2023,P025,377,5,1885,1,681,11.71428571,78,-6.142857143,31,40.90694965,4.715235,928
3/5/2023,P025,377,0,0,0,681,9.571428571,82,-11.71428571,31,150.7301456,4.368478453,520
3/6/2023,P025,377,14,5278,2.8,695,10.85714286,67,4.428571429,31,219.7462338,4.83011146,29
3/7/2023,P025,377,16,6032,3.2,711,10.42857143,76,5.142857143,31,101.6065332,3.198652277,686
3/8/2023,P025,377,15,5655,3,726,10,73,4.571428571,31,162.4023074,3.573091835,156
3/9/2023,P025,377,13,4901,2.6,739,10.71428571,70,3,31,187.3525408,4.842734805,574
3/10/2023,P025,377,16,6032,3.2,755,11.28571429,75,5.285714286,31,36.59376344,3.572678885,527
3/11/2023,P025,377,6,2262,1.2,761,11.42857143,79,-5.285714286,31,124.1459576,4.426506063,312
3/12/2023,P025,377,19,7163,3.8,780,14.14285714,80,7.571428571,31,114.1070337,4.581107359,568
3/13/2023,P025,377,8,3016,1.6,788,13.28571429,99,-6.142857143,31,9.972453914,3.338134122,36
3/14/2023,P025,377,6,2262,1.2,794,11.85714286,93,-7.285714286,31,50.71486002,3.995454753,596
3/15/2023,P025,377,9,3393,1.8,803,11,83,-2.857142857,31,159.6758226,4.524839243,785
3/16/2023,P025,377,0,0,0,803,9.142857143,77,-11,31,354.1904409,4.248787593,639
3/17/2023,P025,377,3,1131,0.6,806,7.285714286,64,-6.142857143,31,363.1834092,3.321173741,180
3/18/2023,P025,377,8,3016,1.6,814,7.571428571,51,0.714285714,31,179.2365623,3.876936682,890
3/19/2023,P025,377,13,4901,2.6,827,6.714285714,53,5.428571429,31,60.62772888,3.052705824,623
3/20/2023,P025,377,9,3393,1.8,836,6.857142857,47,2.285714286,31,157.4990893,3.953176358,851
3/21/2023,P025,377,13,4901,2.6,849,7.857142857,48,6.142857143,31,18.07677709,3.171083334,272
3/22/2023,P025,377,16,6032,3.2,865,8.857142857,55,8.142857143,31,181.0252706,4.091988271,54
3/23/2023,P025,377,14,5278,2.8,879,10.85714286,62,5.142857143,31,154.4822146,3.551185233,689
3/24/2023,P025,377,15,5655,3,894,12.57142857,76,4.142857143,31,244.5931664,4.376706399,368
3/25/2023,P025,377,5,1885,1,899,12.14285714,88,-7.571428571,31,3.039510619,3.863740779,231
3/26/2023,P025,377,2,754,0.4,901,10.57142857,85,-10.14285714,31,107.3430163,4.9038239,606
3/27/2023,P025,377,14,5278,2.8,915,11.28571429,74,3.428571429,31,92.50578747,4.166640956,11
3/28/2023,P025,377,9,3393,1.8,924,10.71428571,79,-2.285714286,31,453.9935661,4.831767069,248
3/29/2023,P025,377,12,4524,2.4,936,10.14285714,75,1.285714286,31,39.77091358,4.643176723,901
3/30/2023,P025,377,14,5278,2.8,950,10.14285714,71,3.857142857,31,146.0729802,3.645719888,416
3/31/2023,P025,377,1,377,0.2,951,8.142857143,71,-9.142857143,31,67.79366616,4.16355012,274
4/1/2023,P025,377,17,6409,3.4,968,9.857142857,57,8.857142857,31,134.2568096,4.916227058,514
4/2/2023,P025,377,11,4147,2.2,979,11.14285714,69,1.142857143,31,151.5122971,3.442458124,588
4/3/2023,P025,377,3,1131,0.6,982,9.571428571,78,-8.142857143,31,145.6452267,4.415308766,757
4/4/2023,P025,377,17,6409,3.4,999,10.71428571,67,7.428571429,31,156.1607156,4.178279632,87
4/5/2023,P025,377,14,5278,2.8,1013,11,75,3.285714286,31,313.2472164,4.498377038,73
4/6/2023,P025,377,11,4147,2.2,1024,10.57142857,77,0,31,201.6165848,4.015319993,315
4/7/2023,P025,377,16,6032,3.2,1040,12.71428571,74,5.428571429,31,134.2918609,4.805680257,401
4/8/2023,P025,377,6,2262,1.2,1046,11.14285714,89,-6.714285714,31,302.8283391,4.145535806,631
4/9/2023,P025,377,11,4147,2.2,1057,11.14285714,78,-0.142857143,31,269.032229,3.802330321,55
4/10/2023,P025,377,6,2262,1.2,1063,11.57142857,78,-5.142857143,31,111.6100084,4.141141418,621
4/11/2023,P025,377,0,0,0,1063,9.142857143,81,-11.57142857,31,386.3682102,3.35533646,593
4/12/2023,P025,377,2,754,0.4,1065,7.428571429,64,-7.142857143,31,105.5116637,3.684282635,233
4/13/2023,P025,377,13,4901,2.6,1078,7.714285714,52,5.571428571,31,234.0031268,3.29494121,205
4/14/2023,P025,377,1,377,0.2,1079,5.571428571,54,-6.714285714,31,394.5264775,4.808215811,541
4/15/2023,P025,377,16,6032,3.2,1095,7,39,10.42857143,31,385.2834657,3.261660857,965
4/16/2023,P025,377,19,7163,3.8,1114,8.142857143,49,12,31,267.7639573,4.569428861,922
4/17/2023,P025,377,6,2262,1.2,1120,8.142857143,57,-2.142857143,31,86.66416589,4.876659557,918
4/18/2023,P025,377,0,0,0,1120,8.142857143,57,-8.142857143,31,34.6485832,3.275946266,421
4/19/2023,P025,377,9,3393,1.8,1129,9.142857143,57,0.857142857,31,81.01652526,3.054322603,483
4/20/2023,P025,377,15,5655,3,1144,9.428571429,64,5.857142857,31,338.9501343,3.325872878,177
4/21/2023,P025,377,13,4901,2.6,1157,11.14285714,66,3.571428571,31,82.44215689,4.856290442,945
4/22/2023,P025,377,10,3770,2,1167,10.28571429,78,-1.142857143,31,196.1719732,3.768030059,640
4/23/2023,P025,377,0,0,0,1167,7.571428571,72,-10.28571429,31,86.09869734,4.129457201,501
4/24/2023,P025,377,0,0,0,1167,6.714285714,53,-7.571428571,31,378.2447311,3.502518327,848
4/25/2023,P025,377,15,5655,3,1182,8.857142857,47,8.285714286,31,211.0775804,4.432588661,192
4/26/2023,P025,377,3,1131,0.6,1185,8,62,-5.857142857,31,286.7668841,4.770107506,470
4/27/2023,P025,377,18,6786,3.6,1203,8.428571429,56,10,31,23.43215946,4.2439027,650
4/28/2023,P025,377,1,377,0.2,1204,6.714285714,59,-7.428571429,31,69.61719513,3.681771449,626
4/29/2023,P025,377,4,1508,0.8,1208,5.857142857,47,-2.714285714,31,10.38974185,4.45720096,570
4/30/2023,P025,377,10,3770,2,1218,7.285714286,41,4.142857143,31,7.073306469,4.344482387,445
5/1/2023,P025,377,19,7163,3.8,1237,10,51,11.71428571,31,65.59603538,3.311027288,206
5/2/2023,P025,377,12,4524,2.4,1249,9.571428571,70,2,31,12.32963431,3.479304266,328
5/3/2023,P025,377,17,6409,3.4,1266,11.57142857,67,7.428571429,31,236.4520348,4.825444167,645
5/4/2023,P025,377,1,377,0.2,1267,9.142857143,81,-10.57142857,31,177.2300461,4.059691607,934
5/5/2023,P025,377,2,754,0.4,1269,9.285714286,64,-7.142857143,31,54.96682804,3.869871801,259
5/6/2023,P025,377,11,4147,2.2,1280,10.28571429,65,1.714285714,31,60.99869938,3.001997985,311
5/7/2023,P025,377,6,2262,1.2,1286,9.714285714,72,-4.285714286,31,149.0286535,4.097584625,168
5/8/2023,P025,377,0,0,0,1286,7,68,-9.714285714,31,154.913135,3.433627452,738
5/9/2023,P025,377,15,5655,3,1301,7.428571429,49,8,31,186.7386697,3.019345078,646
5/10/2023,P025,377,3,1131,0.6,1304,5.428571429,52,-4.428571429,31,362.5514641,3.050958867,248
5/11/2023,P025,377,19,7163,3.8,1323,8,38,13.57142857,31,56.52404906,4.475896017,241
5/12/2023,P025,377,11,4147,2.2,1334,9.285714286,56,3,31,161.1269026,4.522531672,958
5/13/2023,P025,377,11,4147,2.2,1345,9.285714286,65,1.714285714,31,55.71699146,4.974394096,72
5/14/2023,P025,377,15,5655,3,1360,10.57142857,65,5.714285714,31,27.44335121,4.502460378,188
5/15/2023,P025,377,4,1508,0.8,1364,11.14285714,74,-6.571428571,31,97.56589895,3.892667481,327
5/16/2023,P025,377,2,754,0.4,1366,9.285714286,78,-9.142857143,31,11.01465059,4.997652119,630
5/17/2023,P025,377,9,3393,1.8,1375,10.14285714,65,-0.285714286,31,75.16023691,4.510337185,659
5/18/2023,P025,377,2,754,0.4,1377,7.714285714,71,-8.142857143,31,63.62031156,4.710121459,913
5/19/2023,P025,377,5,1885,1,1382,6.857142857,54,-2.714285714,31,104.3754618,4.320132003,572
5/20/2023,P025,377,10,3770,2,1392,6.714285714,48,3.142857143,31,317.2774145,3.702718029,683
5/21/2023,P025,377,6,2262,1.2,1398,5.428571429,47,-0.714285714,31,109.532573,3.958843668,572
5/22/2023,P025,377,1,377,0.2,1399,5,38,-4.428571429,31,151.7431791,4.448725413,179
5/23/2023,P025,377,4,1508,0.8,1403,5.285714286,35,-1,31,7.267855284,4.69241554,349
5/24/2023,P025,377,5,1885,1,1408,4.714285714,37,-0.285714286,31,188.6262686,3.544861206,169
5/25/2023,P025,377,9,3393,1.8,1417,5.714285714,33,4.285714286,31,16.9890126,4.716902118,545
5/26/2023,P025,377,18,6786,3.6,1435,7.571428571,40,12.28571429,31,356.3810905,4.775316657,87
5/27/2023,P025,377,10,3770,2,1445,7.571428571,53,2.428571429,31,28.27517168,4.807062452,120
5/28/2023,P025,377,14,5278,2.8,1459,8.714285714,53,6.428571429,31,305.0899491,3.503305631,284
5/29/2023,P025,377,13,4901,2.6,1472,10.42857143,61,4.285714286,31,295.3574908,3.63982727,982
5/30/2023,P025,377,8,3016,1.6,1480,11,73,-2.428571429,31,179.7822423,3.412596474,660
5/31/2023,P025,377,10,3770,2,1490,11.71428571,77,-1,31,181.2169607,4.092013503,577
6/1/2023,P025,377,15,5655,3,1505,12.57142857,82,3.285714286,31,2.00292791,4.792729124,870
6/2/2023,P025,377,3,1131,0.6,1508,10.42857143,88,-9.571428571,31,221.7011632,3.206681163,316
6/3/2023,P025,377,1,377,0.2,1509,9.142857143,73,-9.428571429,31,258.509945,4.491602098,666
6/4/2023,P025,377,4,1508,0.8,1513,7.714285714,64,-5.142857143,31,41.08094248,3.838110101,965
6/5/2023,P025,377,8,3016,1.6,1521,7,54,0.285714286,31,1.65252366,4.049667028,321
6/6/2023,P025,377,10,3770,2,1531,7.285714286,49,3,31,85.40253559,3.579519204,641
6/7/2023,P025,377,4,1508,0.8,1535,6.428571429,51,-3.285714286,31,59.14945026,4.13089847,293
6/8/2023,P025,377,6,2262,1.2,1541,5.142857143,45,-0.428571429,31,138.2227088,4.822339169,36
6/9/2023,P025,377,11,4147,2.2,1552,6.285714286,36,5.857142857,31,244.3936565,3.385580872,903
6/10/2023,P025,377,1,377,0.2,1553,6.285714286,44,-5.285714286,31,146.8376496,3.63334601,407
6/11/2023,P025,377,12,4524,2.4,1565,7.428571429,44,5.714285714,31,48.08062226,3.966938129,28
6/12/2023,P025,377,16,6032,3.2,1581,8.571428571,52,8.571428571,31,239.2785676,4.667069134,747
6/13/2023,P025,377,16,6032,3.2,1597,9.428571429,60,7.428571429,31,178.7768965,3.785518269,771
6/14/2023,P025,377,6,2262,1.2,1603,9.714285714,66,-3.428571429,31,186.2675659,4.369343255,161
6/15/2023,P025,377,2,754,0.4,1605,9.142857143,68,-7.714285714,31,271.5783345,3.744314856,633
6/16/2023,P025,377,11,4147,2.2,1616,9.142857143,64,1.857142857,31,71.20874143,3.006724757,430
6/17/2023,P025,377,19,7163,3.8,1635,11.71428571,64,9.857142857,31,27.23747449,3.952891473,597
6/18/2023,P025,377,13,4901,2.6,1648,11.85714286,82,1.285714286,31,157.4712649,4.347797076,127
6/19/2023,P025,377,4,1508,0.8,1652,10.14285714,83,-7.857142857,31,135.6291405,3.856501401,767
6/20/2023,P025,377,5,1885,1,1657,8.571428571,71,-5.142857143,31,251.920727,3.444712906,423
6/21/2023,P025,377,15,5655,3,1672,9.857142857,60,6.428571429,31,79.6450222,4.366639151,121
6/22/2023,P025,377,15,5655,3,1687,11.71428571,69,5.142857143,31,101.9809803,3.912486052,516
6/23/2023,P025,377,2,754,0.4,1689,10.42857143,82,-9.714285714,31,117.2435698,4.963374869,768
6/24/2023,P025,377,3,1131,0.6,1692,8.142857143,73,-7.428571429,31,115.9041275,3.818290844,343
6/25/2023,P025,377,14,5278,2.8,1706,8.285714286,57,5.857142857,31,133.1510715,4.374176944,328
6/26/2023,P025,377,17,6409,3.4,1723,10.14285714,58,8.714285714,31,71.04999384,3.612700616,208
6/27/2023,P025,377,5,1885,1,1728,10.14285714,71,-5.142857143,31,88.40499029,3.363644323,121
6/28/2023,P025,377,19,7163,3.8,1747,10.71428571,71,8.857142857,31,234.6012333,3.657394774,308
6/29/2023,P025,377,11,4147,2.2,1758,10.14285714,75,0.285714286,31,272.1775616,4.979083514,645
6/30/2023,P025,377,12,4524,2.4,1770,11.57142857,71,1.857142857,31,19.05566499,4.832497607,638
7/1/2023,P025,377,17,6409,3.4,1787,13.57142857,81,5.428571429,31,262.1301532,3.821279264,511
7/2/2023,P025,377,14,5278,2.8,1801,13.57142857,95,0.428571429,31,94.94052737,3.345009894,649
7/3/2023,P025,377,13,4901,2.6,1814,13,95,-0.571428571,31,271.1983053,3.935579541,585
7/4/2023,P025,377,8,3016,1.6,1822,13.42857143,91,-5,31,131.9086226,3.999381206,320
