Order Date,Product_Id,Quantity,Visibility,Cart Count,Cumulative Sales,7-Day Moving Avg,Sales Last 7 Days,Trend,Sort Rank,Interaction Score,Stars,Reviews Count,Base_Price,Market_Price,avg_PED,Elasticity_Type
2023-05-09,P009,14,1148,2.8,1282,10.85714286,72.0,3.714285714,96.0,169.7095162,3.612797597,594,492,1139.6,13.918874735097388,Elastic
2023-05-10,P009,12,984,2.4,1294,11.28571429,76.0,1.142857143,96.0,231.9463609,4.465676675,425,492,1139.6,13.918874735097388,
2023-05-11,P009,1,82,0.2,1295,10.14285714,79.0,-10.28571429,96.0,181.3717311,3.956567335,239,492,1041.2,13.918874735097388,Elastic
2023-05-12,P009,7,574,1.4,1302,10.71428571,71.0,-3.142857143,96.0,141.2179823,4.534466788,339,492,1090.4,13.918874735097388,Elastic
2023-05-13,P009,3,246,0.6,1305,8.857142857,75.0,-7.714285714,96.0,28.6194789,3.009768932,279,492,1041.2,13.918874735097388,Elastic
2023-05-14,P009,5,410,1.0,1310,8.571428571,62.0,-3.857142857,96.0,24.22693879,3.298798777,459,492,1041.2,13.918874735097388,
2023-05-15,P009,10,820,2.0,1320,7.428571429,60.0,1.428571429,96.0,190.4361236,3.95409645,29,492,1090.4,13.918874735097388,Elastic
2023-05-16,P009,14,1148,2.8,1334,7.428571429,52.0,6.571428571,96.0,197.1537304,4.792472498,835,492,1139.6,13.918874735097388,Elastic
2023-05-17,P009,7,574,1.4,1341,6.714285714,52.0,-0.428571429,96.0,83.19927012,3.843548484,968,492,1090.4,13.918874735097388,Elastic
2023-05-18,P009,18,1476,3.6,1359,9.142857143,47.0,11.28571429,96.0,35.48293067,4.28673945,972,492,1188.8,13.918874735097388,Elastic
2023-05-19,P009,11,902,2.2,1370,9.714285714,64.0,1.857142857,96.0,97.96048581,3.548166391,663,492,1139.6,13.918874735097388,Elastic
2023-05-20,P009,18,1476,3.6,1388,11.85714286,68.0,8.285714286,96.0,235.8192257,3.832141341,686,492,1188.8,13.918874735097388,Elastic
2023-05-21,P009,10,820,2.0,1398,12.57142857,83.0,-1.857142857,96.0,249.5248819,3.583734354,724,492,1090.4,13.918874735097388,Elastic
2023-05-22,P009,19,1558,3.8,1417,13.85714286,88.0,6.428571429,96.0,67.97148461,4.062402094,879,492,1188.8,13.918874735097388,Elastic
2023-05-23,P009,14,1148,2.8,1431,13.85714286,97.0,0.142857143,96.0,203.9384808,3.096928465,222,492,1139.6,13.918874735097388,Elastic
2023-05-24,P009,19,1558,3.8,1450,15.57142857,97.0,5.142857143,96.0,221.9217006,4.098857225,390,492,1188.8,13.918874735097388,Elastic
2023-05-25,P009,8,656,1.6,1458,14.14285714,109.0,-7.571428571,96.0,184.6132974,4.396141093,777,492,1090.4,13.918874735097388,Elastic
2023-05-26,P009,5,410,1.0,1463,13.28571429,99.0,-9.142857143,96.0,141.0360983,3.854224893,284,492,1041.2,13.918874735097388,Elastic
2023-05-27,P009,18,1476,3.6,1481,13.28571429,93.0,4.714285714,96.0,214.2730714,3.634518349,254,492,1188.8,13.918874735097388,Elastic
2023-05-28,P009,1,82,0.2,1482,12.0,93.0,-12.28571429,96.0,257.2943158,3.611296994,722,492,1041.2,13.918874735097388,Elastic
2023-05-29,P009,0,0,0.0,1482,9.285714286,84.0,-12.0,96.0,264.6616633,3.144778797,554,492,1041.2,13.918874735097388,
2023-05-30,P009,16,1312,3.2,1498,9.571428571,65.0,6.714285714,96.0,280.7943001,3.457341503,772,492,1188.8,13.918874735097388,
2023-05-31,P009,14,1148,2.8,1512,8.857142857,67.0,4.428571429,96.0,71.31213457,3.485890723,52,492,1139.6,13.918874735097388,Elastic
2023-06-01,P009,7,574,1.4,1519,8.714285714,62.0,-1.857142857,96.0,16.46914351,4.775083815,343,492,1090.4,13.918874735097388,Elastic
2023-06-02,P009,15,1230,3.0,1534,10.14285714,61.0,6.285714286,96.0,130.0743347,4.405259153,570,492,1139.6,13.918874735097388,Elastic
2023-06-03,P009,18,1476,3.6,1552,10.14285714,71.0,7.857142857,96.0,68.28527158,4.907407253,536,492,1188.8,13.918874735097388,Elastic
2023-06-04,P009,17,1394,3.4,1569,12.42857143,71.0,6.857142857,96.0,50.42983278,4.685109003,746,492,1188.8,13.918874735097388,
2023-06-05,P009,12,984,2.4,1581,14.14285714,87.0,-0.428571429,96.0,258.5734009,3.224772099,755,492,1139.6,13.918874735097388,Elastic
2023-06-06,P009,13,1066,2.6,1594,13.71428571,99.0,-1.142857143,96.0,152.1797843,3.82668492,255,492,1139.6,13.918874735097388,
2023-06-07,P009,11,902,2.2,1605,13.28571429,96.0,-2.714285714,96.0,260.6978502,3.758011666,573,492,1139.6,13.918874735097388,
2023-06-08,P009,18,1476,3.6,1623,14.85714286,93.0,4.714285714,96.0,35.53030164,4.442245512,802,492,1188.8,13.918874735097388,Elastic
2023-06-09,P009,13,1066,2.6,1636,14.57142857,104.0,-1.857142857,96.0,131.2601042,3.606416388,64,492,1139.6,13.918874735097388,Elastic
2023-06-10,P009,7,574,1.4,1643,13.0,102.0,-7.571428571,96.0,78.215344,4.709238052,326,492,1090.4,13.918874735097388,Elastic
2023-06-11,P009,14,1148,2.8,1657,12.57142857,91.0,1.0,96.0,7.185134969,3.166758108,791,492,1139.6,13.918874735097388,Elastic
2023-06-12,P009,3,246,0.6,1660,11.28571429,88.0,-9.571428571,96.0,272.1537737,4.823153775,58,492,1041.2,13.918874735097388,Elastic
2023-06-13,P009,6,492,1.2,1666,10.28571429,79.0,-5.285714286,96.0,317.2286613,4.32270028,980,492,1090.4,13.918874735097388,Elastic
2023-06-14,P009,16,1312,3.2,1682,11.0,72.0,5.714285714,96.0,205.4093708,3.701285383,358,492,1188.8,13.918874735097388,Elastic
2023-06-15,P009,14,1148,2.8,1696,10.42857143,77.0,3.0,96.0,238.2005478,4.351785246,942,492,1139.6,13.918874735097388,Elastic
2023-06-16,P009,2,164,0.4,1698,8.857142857,73.0,-8.428571429,96.0,43.54171166,3.559347713,651,492,1041.2,13.918874735097388,Elastic
2023-06-17,P009,15,1230,3.0,1713,10.0,62.0,6.142857143,96.0,55.03116683,3.146611636,841,492,1139.6,13.918874735097388,Elastic
2023-06-18,P009,19,1558,3.8,1732,10.71428571,70.0,9.0,96.0,124.3231376,3.619466498,60,492,1188.8,13.918874735097388,Elastic
2023-06-19,P009,8,656,1.6,1740,11.42857143,75.0,-2.714285714,96.0,209.1000704,3.986683176,948,492,1090.4,13.918874735097388,Elastic
2023-06-20,P009,11,902,2.2,1751,12.14285714,80.0,-0.428571429,96.0,162.9305012,3.005823436,764,492,1139.6,13.918874735097388,Elastic
2023-06-21,P009,8,656,1.6,1759,11.0,85.0,-4.142857143,96.0,42.74306313,4.272267335,374,492,1090.4,13.918874735097388,Elastic
2023-06-22,P009,11,902,2.2,1770,10.57142857,77.0,0.0,96.0,276.1306436,3.529934123,501,492,1139.6,13.918874735097388,Elastic
2023-06-23,P009,15,1230,3.0,1785,12.42857143,74.0,4.428571429,96.0,264.6645552,3.532042753,414,492,1139.6,13.918874735097388,
2023-06-24,P009,10,820,2.0,1795,11.71428571,87.0,-2.428571429,96.0,179.2093888,4.865296201,98,492,1090.4,13.918874735097388,Elastic
2023-06-25,P009,2,164,0.4,1797,9.285714286,82.0,-9.714285714,96.0,191.9861987,4.590575698,218,492,1041.2,13.918874735097388,Elastic
2023-06-26,P009,7,574,1.4,1804,9.142857143,65.0,-2.285714286,96.0,427.4538327,3.935497351,530,492,1090.4,13.918874735097388,Elastic
2023-06-27,P009,17,1394,3.4,1821,10.0,64.0,7.857142857,96.0,9.102703381,3.493930825,266,492,1188.8,13.918874735097388,Elastic
2023-06-28,P009,15,1230,3.0,1836,11.0,70.0,5.0,96.0,49.85274942,4.35418757,279,492,1139.6,13.918874735097388,Elastic
2023-06-29,P009,14,1148,2.8,1850,11.42857143,77.0,3.0,96.0,282.5177887,3.776197471,907,492,1139.6,13.918874735097388,
2023-06-30,P009,9,738,1.8,1859,10.57142857,80.0,-2.428571429,96.0,124.6818027,3.864874333,589,492,1090.4,13.918874735097388,Elastic
2023-07-01,P009,13,1066,2.6,1872,11.0,74.0,2.428571429,96.0,120.6873717,3.365250261,393,492,1139.6,13.918874735097388,Elastic
2023-07-02,P009,0,0,0.0,1872,10.71428571,77.0,-11.0,96.0,261.3737991,3.017997315,201,492,1041.2,13.918874735097388,Elastic
2023-07-03,P009,19,1558,3.8,1891,12.42857143,75.0,8.285714286,96.0,180.2505096,4.296204255,673,492,1188.8,13.918874735097388,
2023-07-04,P009,12,984,2.4,1903,11.71428571,87.0,-0.428571429,96.0,213.3426363,3.566001271,787,492,1139.6,13.918874735097388,Elastic
2023-07-05,P009,8,656,1.6,1911,10.71428571,82.0,-3.714285714,96.0,363.4215027,4.846447494,37,492,1090.4,13.918874735097388,Elastic
2023-07-06,P009,0,0,0.0,1911,8.714285714,75.0,-10.71428571,96.0,66.37006002,3.61920149,238,492,1041.2,13.918874735097388,Elastic
2023-07-07,P009,17,1394,3.4,1928,9.857142857,61.0,8.285714286,96.0,253.1843938,3.0183311,62,492,1188.8,13.918874735097388,
2023-07-08,P009,13,1066,2.6,1941,9.857142857,69.0,3.142857143,96.0,357.8711561,3.382421035,344,492,1139.6,13.918874735097388,Elastic
2023-07-09,P009,6,492,1.2,1947,10.71428571,69.0,-3.857142857,96.0,11.12765362,4.056094898,262,492,1090.4,13.918874735097388,Elastic
2023-07-10,P009,6,492,1.2,1953,8.857142857,75.0,-4.714285714,96.0,144.1503963,4.836570071,763,492,1090.4,13.918874735097388,
2023-07-11,P009,10,820,2.0,1963,8.571428571,62.0,1.142857143,96.0,91.78569318,4.575353681,341,492,1090.4,13.918874735097388,
2023-07-12,P009,3,246,0.6,1966,7.857142857,60.0,-5.571428571,96.0,212.2967208,3.226539506,118,492,1041.2,13.918874735097388,Elastic
2023-07-13,P009,7,574,1.4,1973,8.857142857,55.0,-0.857142857,96.0,75.26746687,4.167853078,227,492,1090.4,13.918874735097388,Elastic
2023-07-14,P009,0,0,0.0,1973,6.428571429,62.0,-8.857142857,96.0,73.06503451,3.649013298,884,492,1041.2,13.918874735097388,Elastic
2023-07-15,P009,17,1394,3.4,1990,7.0,45.0,10.57142857,96.0,191.7602498,4.108252327,39,492,1188.8,13.918874735097388,
2023-07-16,P009,6,492,1.2,1996,7.0,49.0,-1.0,96.0,348.8033395,4.477078079,322,492,1090.4,13.918874735097388,Elastic
2023-07-17,P009,12,984,2.4,2008,7.857142857,49.0,5.0,96.0,248.857634,4.472507896,707,492,1139.6,13.918874735097388,Elastic
2023-07-18,P009,2,164,0.4,2010,6.714285714,55.0,-5.857142857,96.0,76.12105035,4.549345874,189,492,1041.2,13.918874735097388,Elastic
2023-07-19,P009,1,82,0.2,2011,6.428571429,47.0,-5.714285714,96.0,165.7030401,4.252196204,105,492,1041.2,13.918874735097388,
2023-01-01,P010,12,3732,2.4,12,12.0,65.85386935,0.141701364,47.0,41.87447988,4.539947236,234,1866,2925.8,12.423967481546395,
2023-01-02,P010,1,311,0.2,13,6.5,12.0,-0.714285714,47.0,162.3487602,4.017054864,391,1866,2552.6,12.423967481546395,Elastic
2023-01-03,P010,14,4354,2.8,27,9.0,13.0,12.14285714,47.0,286.4309865,4.161937173,875,1866,2925.8,12.423967481546395,Elastic
2023-01-04,P010,5,1555,1.0,32,8.0,27.0,1.142857143,47.0,243.223309,3.999132927,956,1866,2552.6,12.423967481546395,Elastic
2023-01-05,P010,8,2488,1.6,40,8.0,32.0,3.428571429,47.0,182.5369632,4.719495611,719,1866,2739.2,12.423967481546395,Elastic
2023-01-06,P010,13,4043,2.6,53,8.833333333,40.0,7.285714286,47.0,180.3704608,4.80992376,308,1866,2925.8,12.423967481546395,Elastic
2023-01-07,P010,11,3421,2.2,64,9.142857143,53.0,3.428571429,47.0,50.08634749,4.499451494,220,1866,2925.8,12.423967481546395,
2023-01-08,P010,12,3732,2.4,76,9.142857143,64.0,2.857142857,47.0,407.273054,3.421056977,934,1866,2925.8,12.423967481546395,
2023-01-09,P010,16,4976,3.2,92,11.28571429,64.0,6.857142857,47.0,300.4732133,3.629610118,717,1866,3112.4,12.423967481546395,Elastic
2023-01-10,P010,9,2799,1.8,101,10.57142857,79.0,-2.285714286,47.0,195.1038781,4.185136366,98,1866,2739.2,12.423967481546395,Elastic
2023-01-11,P010,16,4976,3.2,117,12.14285714,74.0,5.428571429,47.0,145.3730649,4.119781064,610,1866,3112.4,12.423967481546395,Elastic
2023-01-12,P010,17,5287,3.4,134,13.42857143,85.0,4.857142857,47.0,184.2036042,4.619540808,908,1866,3112.4,12.423967481546395,
2023-01-13,P010,3,933,0.6,137,12.0,94.0,-10.42857143,47.0,77.74029179,3.931011333,559,1866,2552.6,12.423967481546395,Elastic
2023-01-14,P010,17,5287,3.4,154,12.85714286,84.0,5.0,47.0,185.0502779,3.271033747,659,1866,3112.4,12.423967481546395,Elastic
2023-01-15,P010,5,1555,1.0,159,11.85714286,90.0,-7.857142857,47.0,59.46791361,3.586697253,270,1866,2552.6,12.423967481546395,Elastic
2023-01-16,P010,6,1866,1.2,165,10.42857143,83.0,-5.857142857,47.0,210.1448234,4.589325785,481,1866,2739.2,12.423967481546395,Elastic
2023-01-17,P010,1,311,0.2,166,9.285714286,73.0,-9.428571429,47.0,80.78750592,3.142516665,15,1866,2552.6,12.423967481546395,Elastic
2023-01-18,P010,5,1555,1.0,171,7.714285714,65.0,-4.285714286,47.0,111.4166281,4.131494613,834,1866,2552.6,12.423967481546395,
2023-01-19,P010,16,4976,3.2,187,7.571428571,54.0,8.285714286,47.0,432.32448,4.09726861,600,1866,3112.4,12.423967481546395,Elastic
2023-01-20,P010,13,4043,2.6,200,9.0,53.0,5.428571429,47.0,247.926493,4.790170346,801,1866,2925.8,12.423967481546395,Elastic
2023-01-21,P010,8,2488,1.6,208,7.714285714,63.0,-1.0,47.0,146.535846,3.686347714,564,1866,2739.2,12.423967481546395,Elastic
2023-01-22,P010,15,4665,3.0,223,9.142857143,54.0,7.285714286,47.0,12.92570038,4.087755842,552,1866,2925.8,12.423967481546395,Elastic
2023-01-23,P010,2,622,0.4,225,8.571428571,64.0,-7.142857143,47.0,52.96936816,4.323803153,920,1866,2552.6,12.423967481546395,Elastic
2023-01-24,P010,1,311,0.2,226,8.571428571,60.0,-7.571428571,47.0,273.7735305,3.044898497,365,1866,2552.6,12.423967481546395,
2023-01-25,P010,17,5287,3.4,243,10.28571429,60.0,8.428571429,47.0,139.9207793,3.094122396,100,1866,3112.4,12.423967481546395,Elastic
2023-01-26,P010,6,1866,1.2,249,8.857142857,72.0,-4.285714286,47.0,115.7281609,3.338249725,525,1866,2739.2,12.423967481546395,Elastic
2023-01-27,P010,0,0,0.0,249,7.0,62.0,-8.857142857,47.0,372.6241327,4.256845658,196,1866,2552.6,12.423967481546395,Elastic
2023-01-28,P010,16,4976,3.2,265,8.142857143,49.0,9.0,47.0,108.1826895,4.440746425,150,1866,3112.4,12.423967481546395,
2023-01-29,P010,8,2488,1.6,273,7.142857143,57.0,-0.142857143,47.0,141.7618651,4.634000967,207,1866,2739.2,12.423967481546395,Elastic
2023-01-30,P010,12,3732,2.4,285,8.571428571,50.0,4.857142857,47.0,71.51986417,3.158499212,696,1866,2925.8,12.423967481546395,Elastic
2023-01-31,P010,17,5287,3.4,302,10.85714286,60.0,8.428571429,47.0,131.2152951,4.791288306,451,1866,3112.4,12.423967481546395,Elastic
2023-02-01,P010,3,933,0.6,305,8.857142857,76.0,-7.857142857,47.0,95.56068543,3.046865911,569,1866,2552.6,12.423967481546395,Elastic
2023-02-02,P010,9,2799,1.8,314,9.285714286,62.0,0.142857143,47.0,135.001044,3.863168658,406,1866,2739.2,12.423967481546395,Elastic
2023-02-03,P010,0,0,0.0,314,9.285714286,65.0,-9.285714286,47.0,164.0228989,4.140625016,419,1866,2552.6,12.423967481546395,Elastic
2023-02-04,P010,12,3732,2.4,326,8.714285714,65.0,2.714285714,47.0,51.54586929,4.054991889,818,1866,2925.8,12.423967481546395,
2023-02-05,P010,16,4976,3.2,342,9.857142857,61.0,7.285714286,47.0,230.8242101,4.896850311,586,1866,3112.4,12.423967481546395,Elastic
2023-02-06,P010,11,3421,2.2,353,9.714285714,69.0,1.142857143,47.0,23.33696418,3.212260039,802,1866,2925.8,12.423967481546395,Elastic
2023-02-07,P010,0,0,0.0,353,7.285714286,68.0,-9.714285714,47.0,4.92856019,3.317040468,325,1866,2552.6,12.423967481546395,Elastic
2023-02-08,P010,10,3110,2.0,363,8.285714286,51.0,2.714285714,47.0,4.912968455,4.603238972,154,1866,2739.2,12.423967481546395,
2023-02-09,P010,13,4043,2.6,376,8.857142857,58.0,4.714285714,47.0,35.67994223,4.339939848,453,1866,2925.8,12.423967481546395,Elastic
2023-02-10,P010,19,5909,3.8,395,11.57142857,62.0,10.14285714,47.0,87.14906176,3.595141433,973,1866,3112.4,12.423967481546395,Elastic
2023-02-11,P010,16,4976,3.2,411,12.14285714,81.0,4.428571429,47.0,51.7432951,3.883698069,426,1866,3112.4,12.423967481546395,
2023-02-12,P010,15,4665,3.0,426,12.0,85.0,2.857142857,47.0,41.12102769,3.132810707,646,1866,2925.8,12.423967481546395,Elastic
2023-02-13,P010,15,4665,3.0,441,12.57142857,84.0,3.0,47.0,235.275852,3.641466185,722,1866,2925.8,12.423967481546395,
2023-02-14,P010,11,3421,2.2,452,14.14285714,88.0,-1.571428571,47.0,278.4229093,3.805342417,792,1866,2925.8,12.423967481546395,
2023-02-15,P010,18,5598,3.6,470,15.28571429,99.0,3.857142857,47.0,131.3615825,4.323182132,552,1866,3112.4,12.423967481546395,Elastic
2023-02-16,P010,11,3421,2.2,481,15.0,107.0,-4.285714286,47.0,105.4069458,4.107355667,246,1866,2925.8,12.423967481546395,Elastic
2023-02-17,P010,2,622,0.4,483,12.57142857,105.0,-13.0,47.0,141.4027074,4.985541973,89,1866,2552.6,12.423967481546395,Elastic
2023-02-18,P010,6,1866,1.2,489,11.14285714,88.0,-6.571428571,47.0,243.773395,4.30847156,680,1866,2739.2,12.423967481546395,Elastic
2023-02-19,P010,10,3110,2.0,499,10.42857143,78.0,-1.142857143,47.0,171.9419441,4.659391369,640,1866,2739.2,12.423967481546395,
2023-02-20,P010,16,4976,3.2,515,10.57142857,73.0,5.571428571,47.0,91.50914591,3.24584376,495,1866,3112.4,12.423967481546395,Elastic
2023-02-21,P010,10,3110,2.0,525,10.42857143,74.0,-0.571428571,47.0,110.9519115,3.658642555,634,1866,2739.2,12.423967481546395,Elastic
2023-02-22,P010,2,622,0.4,527,8.142857143,73.0,-8.428571429,47.0,238.8144402,4.969829532,898,1866,2552.6,12.423967481546395,Elastic
2023-02-23,P010,3,933,0.6,530,7.0,57.0,-5.142857143,47.0,300.927384,4.891549434,671,1866,2552.6,12.423967481546395,
2023-02-24,P010,0,0,0.0,530,6.714285714,49.0,-7.0,47.0,155.6205627,4.69920035,922,1866,2552.6,12.423967481546395,
2023-02-25,P010,7,2177,1.4,537,6.857142857,47.0,0.285714286,47.0,152.0625981,4.711287328,468,1866,2739.2,12.423967481546395,
2023-02-26,P010,15,4665,3.0,552,7.571428571,48.0,8.142857143,47.0,9.207261842,4.038326079,81,1866,2925.8,12.423967481546395,Elastic
2023-02-27,P010,10,3110,2.0,562,6.714285714,53.0,2.428571429,47.0,207.1421291,3.241921324,481,1866,2739.2,12.423967481546395,Elastic
2023-02-28,P010,2,622,0.4,564,5.571428571,47.0,-4.714285714,47.0,31.86389092,4.17762054,914,1866,2552.6,12.423967481546395,Elastic
2023-03-01,P010,18,5598,3.6,582,7.857142857,39.0,12.42857143,47.0,234.2581736,4.974200172,608,1866,3112.4,12.423967481546395,Elastic
2023-03-02,P010,1,311,0.2,583,7.571428571,55.0,-6.857142857,47.0,281.2310583,3.56577182,471,1866,2552.6,12.423967481546395,Elastic
2023-03-03,P010,15,4665,3.0,598,9.714285714,53.0,7.428571429,47.0,7.677769244,4.299727843,697,1866,2925.8,12.423967481546395,Elastic
2023-03-04,P010,13,4043,2.6,611,10.57142857,68.0,3.285714286,47.0,289.4607739,4.477856592,473,1866,2925.8,12.423967481546395,
2023-03-05,P010,18,5598,3.6,629,11.0,74.0,7.428571429,47.0,136.2886483,4.372048448,826,1866,3112.4,12.423967481546395,Elastic
2023-03-06,P010,8,2488,1.6,637,10.71428571,77.0,-3.0,47.0,119.9282907,3.301089176,575,1866,2739.2,12.423967481546395,Elastic
2023-03-07,P010,4,1244,0.8,641,11.0,75.0,-6.714285714,47.0,197.0783647,4.339222513,835,1866,2552.6,12.423967481546395,Elastic
2023-03-08,P010,16,4976,3.2,657,10.71428571,77.0,5.0,47.0,92.34949353,3.893377443,981,1866,3112.4,12.423967481546395,Elastic
2023-03-09,P010,0,0,0.0,657,10.57142857,75.0,-10.71428571,47.0,90.31132956,4.375820183,180,1866,2552.6,12.423967481546395,Elastic
2023-03-10,P010,19,5909,3.8,676,11.14285714,74.0,8.428571429,47.0,96.59992123,3.232361149,841,1866,3112.4,12.423967481546395,
2023-03-11,P010,7,2177,1.4,683,10.28571429,78.0,-4.142857143,47.0,188.7288296,3.780752892,958,1866,2739.2,12.423967481546395,Elastic
2023-03-12,P010,19,5909,3.8,702,10.42857143,72.0,8.714285714,47.0,11.50683994,4.054296763,629,1866,3112.4,12.423967481546395,Elastic
2023-03-13,P010,2,622,0.4,704,9.571428571,73.0,-8.428571429,47.0,68.34455935,4.405983452,138,1866,2552.6,12.423967481546395,Elastic
2023-03-14,P010,2,622,0.4,706,9.285714286,67.0,-7.571428571,47.0,100.5500409,3.420744163,501,1866,2552.6,12.423967481546395,
2023-03-15,P010,0,0,0.0,706,7.0,65.0,-9.285714286,47.0,169.7184894,4.721621725,610,1866,2552.6,12.423967481546395,
2023-03-16,P010,0,0,0.0,706,7.0,49.0,-7.0,47.0,106.0849629,4.278525766,397,1866,2552.6,12.423967481546395,
2023-03-17,P010,16,4976,3.2,722,6.571428571,49.0,9.0,47.0,139.8496832,4.911278923,185,1866,3112.4,12.423967481546395,
2023-03-18,P010,2,622,0.4,724,5.857142857,46.0,-4.571428571,47.0,100.4981627,3.336422185,238,1866,2552.6,12.423967481546395,Elastic
2023-03-19,P010,10,3110,2.0,734,4.571428571,41.0,4.142857143,47.0,46.29131728,3.87429621,236,1866,2739.2,12.423967481546395,Elastic
2023-03-20,P010,5,1555,1.0,739,5.0,32.0,0.428571429,47.0,99.06457974,4.9978094,837,1866,2552.6,12.423967481546395,Elastic
2023-03-21,P010,2,622,0.4,741,5.0,35.0,-3.0,47.0,159.7482333,3.640973795,695,1866,2552.6,12.423967481546395,
2023-03-22,P010,16,4976,3.2,757,7.285714286,35.0,11.0,47.0,249.7856726,3.080249241,53,1866,3112.4,12.423967481546395,Elastic
2023-03-23,P010,15,4665,3.0,772,9.428571429,51.0,7.714285714,47.0,38.7566054,4.301576642,879,1866,2925.8,12.423967481546395,Elastic
2023-03-24,P010,6,1866,1.2,778,8.0,66.0,-3.428571429,47.0,67.7605906,3.672320515,680,1866,2739.2,12.423967481546395,Elastic
2023-03-25,P010,15,4665,3.0,793,9.857142857,56.0,7.0,47.0,49.68846391,4.397667341,573,1866,2925.8,12.423967481546395,Elastic
2023-03-26,P010,9,2799,1.8,802,9.714285714,69.0,-0.857142857,47.0,63.98713107,4.743103713,396,1866,2739.2,12.423967481546395,Elastic
2023-03-27,P010,17,5287,3.4,819,11.42857143,68.0,7.285714286,47.0,59.62550186,3.878930749,608,1866,3112.4,12.423967481546395,Elastic
2023-03-28,P010,12,3732,2.4,831,12.85714286,80.0,0.571428571,47.0,253.6149175,4.755425921,257,1866,2925.8,12.423967481546395,Elastic
2023-03-29,P010,4,1244,0.8,835,11.14285714,90.0,-8.857142857,47.0,294.7105731,4.614955871,929,1866,2552.6,12.423967481546395,Elastic
2023-03-30,P010,12,3732,2.4,847,10.71428571,78.0,0.857142857,47.0,70.42172417,3.543415038,617,1866,2925.8,12.423967481546395,Elastic
2023-03-31,P010,6,1866,1.2,853,10.71428571,75.0,-4.714285714,47.0,277.3321372,4.905345733,472,1866,2739.2,12.423967481546395,Elastic
2023-04-01,P010,19,5909,3.8,872,11.28571429,75.0,8.285714286,47.0,208.7527527,3.25017782,206,1866,3112.4,12.423967481546395,Elastic
2023-04-02,P010,5,1555,1.0,877,10.71428571,79.0,-6.285714286,47.0,83.90910947,4.362920231,48,1866,2552.6,12.423967481546395,Elastic
2023-04-03,P010,0,0,0.0,877,8.285714286,75.0,-10.71428571,47.0,94.43588804,3.448738351,694,1866,2552.6,12.423967481546395,
2023-04-04,P010,17,5287,3.4,894,9.0,58.0,8.714285714,47.0,179.8568418,3.478422176,755,1866,3112.4,12.423967481546395,
2023-04-05,P010,8,2488,1.6,902,9.571428571,63.0,-1.0,47.0,110.2974674,4.011618445,700,1866,2739.2,12.423967481546395,Elastic
2023-04-06,P010,15,4665,3.0,917,10.0,67.0,5.428571429,47.0,305.3279289,4.578758651,235,1866,2925.8,12.423967481546395,Elastic
2023-04-07,P010,0,0,0.0,917,9.142857143,70.0,-10.0,47.0,153.0201442,4.280966586,720,1866,2552.6,12.423967481546395,Elastic
2023-04-08,P010,15,4665,3.0,932,8.571428571,64.0,5.857142857,47.0,25.43330527,4.67187098,927,1866,2925.8,12.423967481546395,
2023-04-09,P010,10,3110,2.0,942,9.285714286,60.0,1.428571429,47.0,180.7766377,4.402586684,176,1866,2739.2,12.423967481546395,Elastic
2023-04-10,P010,19,5909,3.8,961,12.0,65.0,9.714285714,47.0,38.76272743,3.584830168,267,1866,3112.4,12.423967481546395,Elastic
2023-04-11,P010,18,5598,3.6,979,12.14285714,84.0,6.0,47.0,312.8207865,3.09336964,901,1866,3112.4,12.423967481546395,
2023-04-12,P010,5,1555,1.0,984,11.71428571,85.0,-7.142857143,47.0,400.450344,4.407873334,316,1866,2552.6,12.423967481546395,Elastic
2023-04-13,P010,17,5287,3.4,1001,12.0,82.0,5.285714286,47.0,168.6853724,3.929709562,744,1866,3112.4,12.423967481546395,Elastic
2023-04-14,P010,4,1244,0.8,1005,12.57142857,84.0,-8.0,47.0,271.4443755,4.085150905,13,1866,2552.6,12.423967481546395,Elastic
2023-04-15,P010,13,4043,2.6,1018,12.28571429,88.0,0.428571429,47.0,350.8959836,3.699170392,40,1866,2925.8,12.423967481546395,Elastic
2023-04-16,P010,11,3421,2.2,1029,12.42857143,86.0,-1.285714286,47.0,170.5025273,3.110313181,175,1866,2925.8,12.423967481546395,
2023-04-17,P010,1,311,0.2,1030,9.857142857,87.0,-11.42857143,47.0,207.3689942,4.244633274,554,1866,2552.6,12.423967481546395,Elastic
2023-04-18,P010,9,2799,1.8,1039,8.571428571,69.0,-0.857142857,47.0,140.298069,3.337198097,484,1866,2739.2,12.423967481546395,Elastic
2023-04-19,P010,10,3110,2.0,1049,9.285714286,60.0,1.428571429,47.0,242.6617654,4.468544061,796,1866,2739.2,12.423967481546395,
2023-04-20,P010,8,2488,1.6,1057,8.0,65.0,-1.285714286,47.0,100.0071889,4.06910909,822,1866,2739.2,12.423967481546395,
2023-04-21,P010,7,2177,1.4,1064,8.428571429,56.0,-1.0,47.0,62.31484884,3.148352391,527,1866,2739.2,12.423967481546395,
2023-04-22,P010,8,2488,1.6,1072,7.714285714,59.0,-0.428571429,47.0,257.2395807,4.70034389,698,1866,2739.2,12.423967481546395,
2023-04-23,P010,17,5287,3.4,1089,8.571428571,54.0,9.285714286,47.0,245.579496,3.418813428,396,1866,3112.4,12.423967481546395,Elastic
2023-04-24,P010,4,1244,0.8,1093,9.0,60.0,-4.571428571,47.0,184.1190216,3.353364628,894,1866,2552.6,12.423967481546395,Elastic
